,sentence,similarity_with_sub,username
1614,no autotune,0.006431965514054505,MacroB channel
1926,great song,0.006431965514054505,Tatev Hakobyan
1176,so beautiful,0.006431965514054505,Anastasia Shchetkin
571,its cool,0.006431965514054505,Rogelio H
2597,melhor m,0.006431965514054505,Gabriela Denise
1273,nba here,0.006431965514054505,????? ?????????
329,great couple,0.006431965514054505,NBro
635,great video,0.006431965514054505,ricardo orozco
1609,great song,0.006431965514054505,Kitten Lover 2004
1279,so motivating,0.006431965514054505,pale vazquez
2299,great song,0.006431965514054505,Savage Gamer
1137,so wow,0.006431965514054505,Samantha Blanken
1392,amazing lt,0.006431965514054505,Noreo fuck you
2890,great song,0.006431965514054505,jaspreet singh
2236,m dahora,0.006431965514054505,Lindalva Rodrigues
1543,love u,0.006431965514054505,Jantana Saengthongdee
3006,m top,0.006431965514054505,jonas ferreira da silva Silva
2117,bebe rexha with her real color hair stunninggggg,0.006431965514054505,Milhouse Van Houten
1028,britney muito melhor cantando essa m no vmas,0.006431965514054505,Gui Araújo
2994,sick bro,0.006431965514054505,HiVlog
2414,g face lil bit match with blollywood arjun rampal,0.006064115241794611,Lazy Boy RazEm
2033,what s gerald s next album name,0.006064115241794611,Benjamin Whatmore
1878,putin la meuf on dirait ta mere elle est tarpin bonne,0.00548519862068401,SARDIX ! [Chaîne Communautaire]
198,anyone here from,0.005251677850870547,Ján Danko
2028,melhor m lt,0.005251677850870547,roanny ellem souza
2301,arrebentaram na m,0.005251677850870547,FBN Channel Films
2439,wait thats bebe,0.005251677850870547,Monkey Lou
825,also cool song,0.005251677850870547,HEYBROS 16
1640,love u bae,0.005251677850870547,Lara Cuevas
1833,love your songs,0.005251677850870547,nerf gun plactice
232,cool muy buena,0.005251677850870547,LAURA GARCIA
1211,amazing guys v,0.005251677850870547,nuari sinu
2976,love b rexa,0.005251677850870547,Julien TARDIF
1518,its so fantastic,0.005251677850870547,allan david fajardo
2266,t burada m,0.005251677850870547,Kebapç? Sercan
1117,q m feia,0.005251677850870547,Carlos Dniell
1813,love bebe rexha,0.005251677850870547,Virág Hermány
1233,amor essa m,0.005251677850870547,Lucas Kamon
1825,great song sounds,0.005251677850870547,A'ffcical Williams
2586,tell yourfuture trust,0.005251677850870547,Cindy Tillett
20,who here from,0.005251677850870547,All Patterson
1664,love u bebe,0.005251677850870547,Judam Yo
2711,no sleep remix,0.005251677850870547,Fahim Sleuth
505,so eu aqui,0.005251677850870547,ProGamer Xt
1296,anyone here form,0.005251677850870547,dabb michaeldabb
1484,love u bebe rexha,0.004548086431345959,Nadeem Momand
290,wtf im so old,0.004548086431345959,Andrwsk 23
1526,anyone here from nba,0.004548086431345959,Tupac Is Back
83,amp love bebe rexha,0.004548086431345959,Gaby Viernes
1454,she looks so pretty,0.004548086431345959,Maribel Avila
597,finish off bebe rexha,0.004548086431345959,Pritesh Singh
2746,beautiful words amazing tunes,0.004548086431345959,JM Rihab
1349,no one loves u,0.004548086431345959,little kitten
436,j ai connu mieux,0.004548086431345959,miaou du 84
580,s mais r lord,0.004548086431345959,Davidson Fernandes
2522,m mt top lt,0.004548086431345959,Mateus Almeida
1554,she so dam ugly,0.004548086431345959,iamDivinity
2693,who s here from,0.004548086431345959,Kvñgg Grind23
2122,he s so fcking handsome,0.004067932171213597,Doljin Battsengel
2242,she freakin broke his trust,0.004067932171213597,Mohit Nale
1013,wait he isn t black,0.004067932171213597,Peazant ?
1513,bebe looks so different xd,0.004067932171213597,Beast
2569,algu mais ouviu no lolla,0.004067932171213597,Fábio Oliveira
410,yow mi love dah song yah,0.003713497020957758,Ashalee Brown
1103,v toma no cu de voc,0.003713497020957758,caio silva
2373,m fodaaaaaa s vim pelo lollapalooza,0.003713497020957758,Maria Luiza
1865,who came here from assasins creed,0.003713497020957758,Eshwar Thyagaraj
553,love selena gomez bebe rexha vazquez sounds,0.0034380301824481836,luis carlos trujillo guerrero
2677,je ne comprends pas l anglais frere,0.0034380301824481836,Dragonn X
2683,if someone gives u metime marry them,0.0034380301824481836,Yazhini Srinivasan
2187,those guys speaking francais yo cest mes chanteurs,0.0032159827570272526,Kevin San
1837,essa m retirada bem o real rodeado por sozinho,0.0030320576208973057,cibeli silva
644,como o nome dessa m gente mim ajuda pufavor,0.0030320576208973057,vivi e suas coisas
1701,m muito boa e o tipo que eu adoro,0.0030320576208973057,Giselda Vasconcelos
2554,esse cara foi no lolapaloza e cantou essa musica,0.0030320576208973057,Thaina TØP
2765,co back an boss men happy eazy nat facka,0.0030320576208973057,Ivania Flakita
2244,ja das war immer so wer hoert das auch,0.002742599310342005,M. Spilker
9,vai s os q curte essas m v representa ae nos coment,0.0026258389254352737,Imortais 1441
1229,amo las canciones de bebe rexha quien no las ama,0.0026258389254352737,Denisse Garcia
3011,j adore cette chansons je comprends pas beaucoup des chose car je suis fran mais je l adore,0.0017839062663799704,IZZY'S
467,pi mr bre,0.0,?????? ?????????
2224,yetola,0.0,Feelp
2200,melhoooor musica pelo amor de deus lt,0.0,Vitoria Siqueira
2202,lol,0.0,Casual Bug
2204,man,0.0,Duga Motiv
2205,man,0.0,Duga Motiv
2209,,0.0,Destiny Graham
2211,favourite song,0.0,Katharina Golisch
350,que bad pensei q ia ter os brs digitando yetz ou vraaaau,0.0,FUNKyGAMErCAT
349,ears blessedpam pampa param pampampam param pa,0.0,Vaibhav vaghmare
2219,ngoopoo,0.0,Adjie Rofi
2229,yes he does,0.0,D'Ziah German
2046,vj,0.0,Diana Escobar
343,quem veio por basquete,0.0,Murilo Rodrigues
2133,gg easy d,0.0,Burak Kara
2130,un,0.0,Comme D'hab
2233,yes,0.0,Sherlin Arellano
419,,0.0,fernanda alvarez
414,yetz mito,0.0,Ghostface
2053,lol,0.0,Emanuel Alexander
2050,,0.0,Nayara Hrt
416,,0.0,Ruthy Hellen
356,la mejor,0.0,Cristian Diego Ramos CÁrdenas
2194,awesome,0.0,Schnei Verneus
2188,puti en ternet,0.0,Salvador Hernandez
2186,dope song,0.0,Cool Kid22
568,,0.0,Esme Rodriguez
567,kurt cobain vs fame,0.0,RossApathy
1626,por favor se casem kkkk e facam muitas musica juntos,0.0,luna moon
2153,g eazy,0.0,Angye Ivanna H
2183,g eazy sounds black,0.0,RageJ
364,g jamais vue une chanson belle comme celle la,0.0,Sarah Aberouche
2174,happy birthday g easy,0.0,alupis
2171,u u u u u u u u kakakaka msk foda,0.0,Dog Bonzim
2167,,0.0,veronika bencze
2166,xdd,0.0,Olciiak star
373,,0.0,priscila martins
2132,g lt,0.0,Teddy Mitev
2147,wuhuuu,0.0,Veñüs KJ
2146,wirklich sehr sehr gut,0.0,Laura Braut
2144,,0.0,Wincent Lance Samp
2141,,0.0,Felipe Andrey
2136,hhh fuk,0.0,ISmAiiL ßšM
2134,,0.0,Meryem Ta?ç?
2184,,0.0,rainier polanco
2047,potato,0.0,CHEESE GOD
2041,hey nice song,0.0,hardcore superb
1118,her voice,0.0,Elisa haskaj
277,thanks,0.0,gloria michelle
2232,ho cercato quella canzone che fa uuuuu addonido selfenai,0.0,Luka Belpa
2235,muito segue ny,0.0,Lindalva Rodrigues
2013,polska,0.0,maria kwasnik
280,sucesso,0.0,game crafit
270,prro,0.0,Black Goku
273,doitlooklikeimleftoffbadandboujee,0.0,Vicente Gil
276,times fly,0.0,imthelog hairoby
2386,,0.0,Michel Fisher
2385,melhor msc,0.0,Wesley Correa
2377,mi song favorite,0.0,Beatriz Mariscal
2128,o sont les fran,0.0,Oeil Faucon
2365,,0.0,Cem Ertürk
2376,,0.0,Beatriz Mariscal
2374,,0.0,Jaedyn's Channel
2372,estas claro,0.0,Junior Soto
2371,sarki col guzel abi turk olan varmi,0.0,Nabimbye
2370,wow,0.0,__ xXPattyXx __
2368,bellissima canzone,0.0,Greg family
2400,t yok mu ya,0.0,utku ergin
261,nba anybody,0.0,The all mighty Tank
2127,hablo espa putos,0.0,lopez velez
2123,yetz seu mito,0.0,Joao Guilherme Figueiredo
2121,brasil present lt,0.0,Júnior Sousa
391,vraaaaaaaaaauuuu,0.0,marcos vinicius
420,hola,0.0,De Todo Un Poco
2039,alguem,0.0,v1ni gamer
2034,,0.0,Julia Urbanska
2031,lt,0.0,Demi Mour
2019,tooop,0.0,JORNAL JUMENTO
2017,,0.0,Ema Gabrielova
412,quiero pito,0.0,Rap Trap
2072,happy birthday g ezay,0.0,Lakeysa Pearson
2073,quot va que nous d ailleurs c est moi qui conduis quot c est pas trop fran tout x,0.0,Cyprien9813
2075,cringe,0.0,Rocio Guzman
409,june,0.0,arjun singh
2087,shes hot,0.0,Lakeysa Pearson
2091,bebe rexha wins,0.0,Skiny BR
2092,j adore,0.0,Gary Lebay
2095,wuuuu wu,0.0,Subin Shrestha
397,,0.0,domonique mcmullen
396,kto z polski bo ja tak,0.0,mateo 359
2108,im speak spa,0.0,Jorge Alonso
2111,est cursi,0.0,Tais Cuello
749,,0.0,Ashley Shelton
1116,las tenes todas g eazy te rre amo,0.0,Anais Sanders
259,w,0.0,pincar cosinf
1158,wow,0.0,Olciiak MSP
837,nba lt,0.0,Cherix TV
792,chupa meu pinyo,0.0,larrato
1032,gg song ever,0.0,MIK8 AnTrX
1228,va que nous d ailleurs c est moi qui conduis x,0.0,Nefario
741,who else comin from nba,0.0,Miki Grk
1166,qui en,0.0,Ángel Pérez
735,hard nigga,0.0,Xx_swag_ Dinkster_xX
736,fratilin prostabenhanhenhw weherw,0.0,jean terra viva games canal
1160,vim pelo yetz,0.0,Ruan Witor
1157,press,0.0,Bron Poro
732,junio,0.0,Jonathan  Rivas
742,anyone from,0.0,Killer Gamer
1127,boik dancer,0.0,Farhan Hakimi
1146,nice song,0.0,Barbara Eyin
1143,best,0.0,Párizsi Sajt
745,hey guys,0.0,My Vevo trap
1136,salve pros que tem bom gosto,0.0,Daian Ribeiro
1132,best song,0.0,Ivan Ivanovic
1131,kafa,0.0,Csaba Ujvári
734,,0.0,Ali Al maestro
923,ona przepi zakocha si,0.0,PatrikSon
922,any body their,0.0,Taegan Archer
921,surprais,0.0,?????? ???????
920,t heryerde,0.0,Sayko sayko ablan sayko
926,t nerede,0.0,Enes Be?ir
871,cryptic wisdom,0.0,Cindy Espinoza
868,who watching d,0.0,Sherif Ahmed
867,der typ sieht guttt aus d,0.0,Gam Ze
866,t yokmu,0.0,Ya?mur Elçi
862,esta padre la canci buena,0.0,Diana Madeley Buenrostro Becerra
858,,0.0,Ariana Alvarez Cruz
895,june anyone,0.0,Kshitij Sharma
898,que canci tan bonita,0.0,Brisvany Villegas
899,awsome,0.0,Buttefly Velazquez
902,nice one,0.0,nithin joseph
903,que buena la morra,0.0,Zu¥Iga Ibarra Carlos Luciano
845,vim pelo yets,0.0,mr. tozdinho
905,june first,0.0,maaaaaaaaasosaosaos
906,lol topcomment,0.0,Cooli
844,member de gerbals,0.0,nicholas rogers
839,brasiiiiiiiiiiiiiiiiiiiillllllllllllllllllllllllllllllllll,0.0,Weslley Rios
917,,0.0,Maria Adilene Gomez Ramirez
918,au putain j avais jamais regard le clip et putain c est putain de bien leur truc au d o il parle fran oui je r souvent le mot quot putain quot,0.0,Bapt29
733,chingona pinche cancion,0.0,MRomarXD
727,,0.0,Ivan Reyes
1113,referenced bebe s new song f,0.0,Tactical Seize
1089,si base,0.0,Diego Solorzano
1122,,0.0,_ XXCYC10PZ13XX _
1056,eu mesma andr melo,0.0,Canal Do John Roxano
786,b wooo hoooo,0.0,Laira the Dog
787,,0.0,Hava Hizirieva
1045,nice song,0.0,Johann Kotow
788,doll,0.0,Josef Moser
1039,views gg,0.0,Løndønrøse
1083,happy birthday g,0.0,Jada tamera
1088,speak franch,0.0,Abay Ramadhana
1090,awesome song,0.0,Deleted All Videos
1182,musa,0.0,Mestre PaiMei
1092,,0.0,?????? ????????
760,nba,0.0,Emirhan Arslan
1095,happy birthdayyyyy lt,0.0,Vedika Agarwal
1098,class,0.0,??? Vi
1099,quot happy birthday gerald quot,0.0,DYEDEYE
757,,0.0,GabyrrixFan ILoveAgar
1101,bebe rexha,0.0,Ana Sofia Pinto Da Silva Almeida
751,,0.0,??????? ??????
750,esta canci es muy bonita,0.0,Anushka Zelaya
1057,anyone,0.0,Ayoub Chinwi
1062,nba,0.0,C Millz
1065,gg gerald d,0.0,Mongoloo Mongoloo
1067,she have perfect voice,0.0,Maria Bondarenko
1192,,0.0,S?la Lovato
1198,,0.0,Princess Tooma
1202,,0.0,kinda
1204,peug tout,0.0,Vincent Bellenger
716,h g oluyo,0.0,ahmet k?lauz
1213,bella esa cancion,0.0,penelope almarante
1215,who came from nba,0.0,Mohammed Yassir
1217,never trust anyone ever again,0.0,QueenGAngeL CLoveGirlK1
707,,0.0,Danna Garcia
1219,bad boy,0.0,?i?n Biên Beautiful
1221,latinos reportencen,0.0,Charlie Estrada Gamer
1222,cad os,0.0,Camila Kazumi
1129,,0.0,Kill3R MI?
1126,ne lu,0.0,Farhan Hakimi
1033,,0.0,Omar ALkhatieb
780,helou,0.0,Eileen Beltran Reyes
1081,happy birtday,0.0,IVANILDA linda
1072,imi place,0.0,Laura Laura
1071,ce melodie superba,0.0,Laura Laura
2406,jadore la chonsone oooooooooooooo,0.0,Redouane TAÏRI
257,,0.0,Ariana Alvarez Cruz
1929,aaah hear dat,0.0,Andrea Miranda
1951,buena cancion,0.0,DuveGene
1805,wow,0.0,blooming flowers
2008,nice,0.0,Erik Plotnikov
1953,encuentra un,0.0,Sandra Lopez
447,nba,0.0,zz ???
1970,am from turkey,0.0,melike yüce
1968,cm g f ebadd badd,0.0,Meme Brow
449,,0.0,Wudaise Melese
1958,alquem,0.0,Tiago TT GAMER
1954,encuentra un,0.0,Sandra Lopez
1938,super,0.0,Oliwia 7126
1978,best song ever,0.0,Dathan Walker
1950,,0.0,Irem Molla
1949,beb rexha wou,0.0,Smith Shinno
1947,quien escucho la gata falla,0.0,imanol EDN
453,,0.0,domonique mcmullen
1944,minha vida mais ou menos assim kk,0.0,marcos junior
455,yes geo jose,0.0,Henry Nana
1973,toutjour des mauve mots,0.0,Red panda gaming
1974,who watching d,0.0,Rastko Rasic
1975,lol yes ella,0.0,Cassie Rain
501,super j adore trop,0.0,marion Antoine
1709,vrrrrrrrau,0.0,Evaldo Gabriel fuckner
538,e,0.0,Andre Barbosa
1706,april anyone,0.0,CLucas RM
1634,,0.0,Loco Epico
1633,tem alguem brasileiro aqui,0.0,flor amada
1632,,0.0,Manuela Valencia
1630,,0.0,Jordan Martinez
566,introverts,0.0,Maur Lambergs
1665,best song,0.0,Ji?í Vopa?il
1671,till infinity yo,0.0,Christos Marinopoulos
1674,,0.0,_4LC4PON3_ XV
1675,yetao sz,0.0,Itugamah
1682,vive la france,0.0,AthenoS
1684,hmmm,0.0,Suyash Borkar
1685,nice beats ad,0.0,amity university
1686,blue whale,0.0,Viviane Rockstar
1687,vrauuuuuu,0.0,Elber_ Azuos
1688,,0.0,Mohamed Zohdy
541,yetz,0.0,Dark beast
1696,,0.0,Mateus Rodrigues
1703,,0.0,Kako Y
1705,he has different personalities,0.0,moises vasquez
445,,0.0,Elea dance and gym
444,who else loves his voice,0.0,Timothy Windham
537,e uma musica ou um filme,0.0,Andre Barbosa
1877,team sesh,0.0,VALENTINA JIMENEZ MENDEZ
1827,nba anyone else,0.0,The GOAT kaWhi leonard #KawGOAT
1826,algum vendo isso,0.0,KrawnDesiigner
1820,bebem,0.0,Yakaza cenneti
1819,j adore cette musique,0.0,louan_ ljc
1815,super,0.0,??? ??? ?????????
1862,,0.0,Ula Mula
1873,tooooopppp,0.0,Toque Feminino
1875,wwhooo,0.0,Dees Nuts
1876,,0.0,Liliana Huerta
1879,,0.0,antonia mp
440,rexha,0.0,MUSIC STAR
1881,nba,0.0,wil da goon
1888,u gay asf bruh,0.0,James Coleman (2019)
1896,aouuuu ooouuu,0.0,Parça Troll
475,au d quot ca va que nous quot ptdrr ca veut rien dire,0.0,THE WYRMS
1905,,0.0,Helooh tube
469,song,0.0,Marlen Castro
1918,nice song,0.0,games trailer
1919,lol,0.0,Zsoffi Gyulai
1927,michael keenan,0.0,Babies da Mel
1830,bebe rexha cant sing,0.0,Filip T
465,g bebe ship ship shipp,0.0,Nazl? Deniz ??görener
1838,que sad mem v,0.0,Omar Ospina
488,rrr,0.0,Tanya Marks
1983,los colombianos,0.0,ana sofia restrepo muñoz
1984,que opinan,0.0,ana sofia restrepo muñoz
1987,en sevdiyim biri,0.0,New oyun
1989,,0.0,??????? ???????
437,excelentmente excelente cancion la pista la lirica el coro buen dia,0.0,Yesid Avila
1997,,0.0,Bell Bela
435,june,0.0,Muhammad Aji Prasetyo
1999,cad os,0.0,Fabricia Julia Silva
2001,gah his voice oml,0.0,bbygirl_lex
2003,,0.0,Gregory Myasnikov
1939,super,0.0,Oliwia 7126
462,,0.0,Lujan De Rogatis
498,gamda,0.0,Mohamed Tarek
1845,k,0.0,katie cook
1861,she s hot,0.0,Dogz Attack
1858,helow t aylavyou,0.0,S?z?sev YILMAZ
