,sentence,similarity_with_sub,username
4411,this song gives me goosebumps party and martin nailed this song the vocals are perfect too this is gon na be a hit for sure,0.21069430853297677,Elessive
2926,im waiting yu on july in barcelona i will come,0.2098925392880378,Mr. Ali
2469,i love it but you re missing a helmet dude,0.2098925392880378,Jonas Dyvik Nilsen
1765,the drop reminds me of some edm songs luv it,0.2098925392880378,Gerard Maxwell
295,makes me king of the world after listening to this,0.2098925392880378,Alwyn challannavar
3648,wonderful as always you re the best no doubt lt,0.2098925392880378,Garrixer Moore
2825,great collab you can hear the influence from third party,0.2098925392880378,Karlo Blažek
5126,i can t belive it,0.20952908873087345,MADLO official
3013,martin garrix please do a song with the chainsmokers that would be a dream come true for me,0.20952908873087345,Adam Meszaros
2151,that would be the ultimate freedom some people can t handle that,0.20869596778242056,zak Sarwari
4938,i want we did it amp spaceships or whatever it s going to be called,0.2083273552466068,OGKiid94
209,have been rewinding this song for the last mins,0.20823168251814142,Shark Pato
982,nl is the best a q nl,0.20823168251814142,proefgamers
3448,what a great song martin you are the best,0.20823168251814142,Pedro Suissas
1361,nice music martin the best dj,0.20721243174558496,Jay-ar Veloso
3560,wow garrix youre the best lt,0.20721243174558496,youssef trabelsi
1850,waiting fir the edc full set,0.20721243174558496,Erik Light
3524,the dj inthe world martin garrix,0.20721243174558496,Joseph Acosta
784,that was desert not a wild,0.20721243174558496,IMAM APRIDO SIMARMATA
3938,so fckin miss the old garrix,0.20721243174558496,LMBTG
4041,martin garrix the best dj ever,0.20721243174558496,Abner Castellanos
1983,credit to the beautiful namibian desert,0.20721243174558496,Natangwe Tangi
3668,the best dj of he history,0.20721243174558496,Jhoan Meneses
3410,the desert scenes are just amazing,0.20721243174558496,Luca Nicchiarelli
1632,where can i buy his socks,0.20721243174558496,Marco Leonardi
2754,as a finishing touch god created the dutch,0.20705911139033725,Olivia B
3561,martin garrix lt you are the future d,0.20705911139033725,JoãoHenriques
402,for the song for martin garrix,0.20705911139033725,Nx Ta
775,im sure the vocals is from michel zitron,0.20705911139033725,Wesley Nathanael Tjindrawan
5022,you are the best lt lt,0.20705911139033725,Brandix Josue
4225,just love the song martin garrix you rock,0.20705911139033725,Satwik Bhamidi
5011,especially at ultra that opening was the best,0.20705911139033725,mohammed kandakji
1702,i am listening it right now on mtv,0.20705911139033725,An?ela Lali?
4807,it s fantastic i was waiting this song anxiously martin you are fantastic are number one we waiting you here in italy canzone stupenda,0.20705911139033725,0101OSX
4724,the wait is finally over martin this is so amazing beautiful video and awesome song you re my inspiration man keep it up bro,0.20674031349319502,Sam Lea
1560,youtube lightest on the balaton soundos action,0.20659846763533435,Viktória Lovas
1982,what s the tatoo on his arm,0.20659846763533435,Souslik19
441,i love this video and track too,0.20659846763533435,Vlad Kotov
4633,wow this is amazing i love it,0.20659846763533435,"Aaron ,"
2350,this music is amazing i love it,0.20659846763533435,mariela juse
2891,this is amazing i really enjoyed it,0.20659846763533435,Leah Resende
5041,if anyone is curious in the name of love drops next month thats my most anticipated track right now,0.20601512962125534,HappyKid99YT
81,i just noticed that this video was shot in my beautiful country namibia,0.20574533886649976,Ellimington Sinvula Mutafela
4941,at edc can t wait to hear all the new tracks you have,0.20574533886649976,jay yla
3233,he is the quot best human dj producer and everything quot,0.20574533886649976,Atharva Hindukaje
2046,this song got me crazy i literally dream about it last night i can t get it out of my get eres grande martjin d ven a cartagena colombia,0.20458592497252617,Laura Contreras Vega
4866,awesome track ever i know he will be no in dj mag waiting for your unreleased tracks to be released soon,0.20352800282057382,Taroun
2822,we heart it,0.2028756678001723,Carmen Lizeth Lopez  Ascencio
4578,who not afraid,0.2028756678001723,michael dave garcia
3843,i swear i ve already heard this before maybe ultra,0.2028756678001723,KipHisT
3509,best clip ever very motivational and this gives me insspiration never disapoint with the young legend martin garrix,0.20245779780388534,Abdou Amine
1867,fuck this pice of shit learn not to make every song you make the same gt,0.20245779780388534,GALIGER
4214,i have been waiting for this but also i wanted name of love hold on never leave sun is never going down waiting for tomorrow to be released,0.2017244424394495,kay angelica
317,i don t understand why songs like stbl and itnol get more views than this,0.20161945963637795,m r
4183,ctrl and than type in and you will see have a great friday,0.20161945963637795,Lucky Louke
352,he deserves to be the best so young and soooo talanted from russia with love,0.20161945963637795,Tamara
2682,bro when will the official video from rewind amp repeat it and waitthing for tomorrow,0.20161945963637795,Carlos García
5014,the moment that we all have been waiting best song ive ever heard martin garrix,0.20161945963637795,mohammed kandakji
4405,this really doesn t deserve the dislikes the haters martin garrix gets are either people who are jealous or spinnin records lovers who think big room is amazing,0.20087684400209255,Ryan Riddell
3196,why this song has dislikes the song is perfect,0.20012468397290473,??? ?Ø??????z
4639,what s the lead called or did you make it yourself,0.20012468397290473,Absent Kid
3720,all the people who disliked this have no taste of music,0.20012468397290473,Sven Van Der Gond
2984,any recommendations for other edm songs bcuz i really like this,0.20012468397290473,1960s Beast 17
2425,you will always be the best of all time martin garrix,0.20012468397290473,anthony serranito
4625,yesssss finally out will be hearing this in repeat for sure,0.20012468397290473,Neil Mifsud
1863,hey people please follow udsterckk on soundcloud i opened this stream days ago i trying to make remixes and i made remix of drifter diablo please help me to share my music,0.19880961074365044,Unicornia
4417,martin garrix is getting better in every new song he makes i love u,0.19826116939329955,WonderBoy
3327,is perfect is exelent is the best dj,0.19826116939329955,Jacqueline Mendoza
145,whenever i m going over you know this shits blasting,0.1975459193299179,Übermensch
4619,i love you music is amazing and your face too,0.1975459193299179,Andrea  Martinez
125,ugh my i dont rlly like this remix thing c,0.1975459193299179,Familie Driessen
3970,amazing song the only little drawback is that for me it s a bit too low on bpm but on live martin speeds it up so it s all fine,0.1975459193299179,Luca Mino
5177,from viet nam i like this song so much lt,0.1975459193299179,Lap NguyenT
1428,when you are playing pokemon go and you forget to look up from your phone for a while and you just travelled half the world,0.19710112733730087,Ramona:3
4491,garrix third party discount swedish house mafia all jokes aside pretty cool track although i do miss the electro days of mg not a big fan of his current electropop style,0.19710112733730087,Baconator Porkinson
203,this video and music deserve more view and like like views minimum good job bro,0.19705795007250512,Oddie Nieurseig
3319,this song is very good martin garrix thanks for your good creations and productions are the best,0.19705795007250512,karlin Animetv
2414,the best music of martin garrix it s epic,0.1952172023607576,4Z3RTY !
457,are you watching in,0.1952172023607576,Alejo Serrano
4032,i love this song,0.1952172023607576,Jesus Suazo
3709,ride is too panned to the left man xd,0.1952172023607576,Dkhil Mondher
679,if only you were watching the old skool vans,0.1952172023607576,Piero Ricolas
4452,i love this song,0.1952172023607576,NIKOLAS
3236,whose watching this in,0.1952172023607576,Atharva Hindukaje
4795,i love you martttyyyyyy,0.1952172023607576,EmEssMASHUPS- CopyrightFreeMusic
5129,i can t wait,0.1952172023607576,MADLO official
1298,step highlight the numbers step ctrl and f step put in step enjoy,0.1952172023607576,Alfred Wilson
68,i love this music,0.1952172023607576,Caroline Leles
3271,any one recognized the place because of casey neistat,0.1952172023607576,samuel tinevra
1288,i love this video,0.1952172023607576,Nadelina Boneva
3987,i love this song,0.1952172023607576,C?mîìLa Dê Gårrïix
1682,i love it lt,0.1952172023607576,Aleksandra
4928,i really lile it,0.1952172023607576,Dâng H?ng
4638,i can say wooow,0.1952172023607576,dj Kress
4720,i love you martin,0.1952172023607576,Daniela Olivas Sánchez
3333,i love this one,0.1952172023607576,thanushka chathuranga
4823,i love this song,0.1952172023607576,Andrea Gutiérrez
4157,listen to this song all the time did not intend to give up get up and move on respect martin lt,0.1952172023607576,Mack
828,i love you garrix,0.1952172023607576,Karla Madrid 2001
5151,omg i love it,0.1952172023607576,MADLO official
652,i love this song,0.1952172023607576,Lidia Baires
2121,loved this during the intro of his ultra set,0.1952172023607576,SusTV.
659,i love this song,0.1952172023607576,Jui Das
4398,i fuck love it,0.1952172023607576,Hoàng Lê
3166,i loved this song,0.1952172023607576,Brito y Marvellous
351,i love this song,0.1952172023607576,Junior
2885,i love this song,0.1952172023607576,NietGewoon
4549,i love this song,0.1952172023607576,Sammy Rodríguez
1332,i love this song,0.1952172023607576,No l!mits
387,i own u party,0.1952172023607576,Kimberly Gabriel
2728,i love this song,0.1952172023607576,Arie kan alles
305,whos listening this in,0.1952172023607576,Aliff Muzli
2636,omgg i love it,0.1952172023607576,Jana Boskovic
3157,i love this shitt,0.1952172023607576,Kamil Paul
1461,i love this song,0.1952172023607576,Ali Sanchez
3914,i love this song,0.1952172023607576,Philip N.L
1315,i love you s,0.1952172023607576,Feh Medeiros
244,i love you martinnnn,0.1952172023607576,Giuli Giulietta
353,i love this song,0.1952172023607576,ORIOL BRUGUERA BLAHÀ
5084,omg i love it,0.1952172023607576,MADLO official
3752,i love this song,0.1952172023607576,Gianluca Lazzaro
3450,it finally came out since ultra music festival i am so freaking happy,0.19491663682089452,Felipe Olazaranth
1247,is that indonesia in soccer scene or asia seems like that,0.19491663682089452,Eri Hutama
2634,ok now i will hear this till i get tired xd,0.19491663682089452,Xavier André
2220,martin garrix have a channel i don t know this pd sorry i dont speak english,0.19325517063098147,dark sxturn
4586,when i heard this song i got goosebumps star for this song,0.19325517063098147,Amie Kozynenko
4421,hi i m french producer and i m years old come see my chain,0.19325517063098147,Kuhry
